@relation Sub1_A_32

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute class {0,1}

@data
-12.364734,30.628898,17.852822,10.521806,2.675603,11.54566,3.175585,6.908867,-4.556191,8.572042,4.742184,1.846533,-6.813804,5.568648,3.105523,0.184411,-2.633031,31.446066,13.247073,15.637999,1.867639,10.841249,3.64085,6.816347,-4.184098,7.008222,4.033955,0.605997,-6.301558,4.057455,2.700639,0.062805,-7.65184,0.732259,3.066108,-4.189343,-2.145653,7.547812,3.970337,3.129115,-6.257413,10.379793,5.342125,0.281918,-4.81955,4.058874,2.59137,-0.114901,-16.445293,-7.727945,3.23088,-12.005954,-5.760774,17.613965,8.684537,3.770197,-0.578699,4.911298,1.697151,0.549374,-4.558009,4.560055,2.00301,-0.043427,-30.258544,18.042574,19.885609,-5.863621,2.255224,11.580756,3.54243,5.638831,-8.50317,4.66735,3.996881,0.676298,-7.073872,6.849181,2.916556,0.200042,-32.010036,-8.938475,9.998222,-19.192312,-0.937777,8.854456,4.494868,4.093901,-1.64073,3.885324,1.642367,1.651023,-9.623604,8.353911,3.606114,-0.050428,1
-24.046552,-0.940634,8.685051,-9.566275,-14.285432,9.278676,8.42307,-3.382481,-17.249959,12.168605,9.696893,-1.187493,-5.567805,7.318451,3.186805,-0.262629,-11.032673,11.238395,8.964281,4.368347,-11.001122,4.140756,5.460709,-3.533806,-13.935805,9.544649,8.084573,-1.506797,-6.84802,7.594088,3.835153,-0.122352,-5.088885,14.318248,7.995643,4.512782,-5.701397,3.44885,3.359074,-1.660108,-7.696552,5.583245,4.473067,-1.150785,-4.064525,3.548575,2.322901,-0.058883,-8.723679,6.194708,5.833407,0.221802,-13.584539,3.103709,6.394038,-2.970248,-14.526819,10.580808,7.363821,-1.098609,-5.811054,4.073143,2.485882,-0.268876,-36.538298,-11.749499,9.740962,-21.274782,-19.40548,6.646708,10.132277,-4.990679,-15.477066,13.918,9.497773,0.571197,-7.649378,7.558287,3.217636,-0.432346,-37.589582,27.447387,27.147689,9.256521,-7.970181,7.968124,6.638337,-3.508414,-11.5952,10.466809,8.473369,-0.647222,-6.044362,5.105628,3.18253,-0.592412,1
0.062086,32.116679,11.703454,13.548683,-7.971079,3.067448,4.220868,-1.484882,-5.181049,9.578231,4.487187,2.029234,-3.285929,6.575565,2.718471,0.662185,-3.129375,27.483263,11.087677,10.278455,-2.147033,1.513771,1.429125,-0.910996,-3.967686,9.922167,3.981681,2.086378,-4.811544,5.817225,2.487133,0.45322,10.721343,40.200766,10.539063,24.102251,-4.100603,0.602448,2.038011,-1.596319,-3.360579,7.229314,3.330566,2.19092,-4.283662,3.822464,2.061751,0.35596,15.325815,36.28584,8.504325,24.615697,-7.700541,3.026304,4.436676,-3.704801,-6.720637,8.699545,5.23324,0.019028,-5.301223,5.60223,3.05981,0.308988,-17.784732,19.779619,13.321869,1.751443,-8.306932,7.138973,6.122189,-0.013273,-9.698027,12.580134,6.857962,0.138727,-4.805125,4.055932,2.345512,0.571549,-7.631927,-2.708012,1.87039,-5.851039,-7.262285,3.278052,3.752648,-2.379826,-2.54728,5.014817,2.816643,1.684746,-4.815484,6.320854,3.110312,0.405834,1
-33.849451,-16.264405,6.258905,-24.407896,-15.854985,16.831836,12.913157,-3.508889,-14.222966,4.411259,5.812431,-3.44817,-5.829619,5.063872,2.758056,-0.261326,-32.536334,-20.404934,5.190527,-25.909048,-13.174863,9.343822,8.303093,-2.792916,-9.39722,0.23086,3.253071,-2.712237,-2.548985,3.263972,1.72136,-0.120344,-12.835271,-2.641275,3.903149,-7.230793,-7.80442,4.993717,5.263383,-0.301425,-6.460733,2.986854,2.994805,-3.108498,-1.779674,4.292174,1.551913,-0.038724,-18.210112,3.157666,8.59257,-8.037893,-12.960083,16.094859,11.315394,1.553596,-4.440003,5.999863,3.226324,-0.626151,-5.821093,8.086757,3.296403,0.102952,-52.105802,-38.051665,5.19394,-45.544424,-8.972003,22.091873,12.255894,2.617494,-10.875131,5.874942,5.102814,-2.812104,-7.138971,8.30939,3.946398,0.082032,-104.040263,-17.042929,36.268986,-41.759537,-13.913751,12.387944,9.7842,-1.417426,-12.065846,21.716887,10.087838,-0.387164,-4.832134,15.88535,4.427294,0.465661,1
-29.860572,2.075008,12.724974,-8.548635,-18.064736,6.152876,10.267052,-0.291587,-8.963526,11.693163,5.318629,1.3862,-5.842757,5.830318,2.809273,-0.024204,-38.525838,1.063173,14.288081,-17.009983,-15.903867,7.010345,8.976448,-0.769771,-7.221408,12.049845,5.309909,1.654479,-4.066761,4.012658,2.310144,0.014975,-29.223658,1.74591,12.123455,-9.730914,-13.380397,6.720597,8.068715,-0.022197,-9.851242,10.068209,5.210001,1.269061,-7.613258,4.554269,2.993629,-0.072835,-22.257105,11.086486,11.801845,-5.808777,-11.914628,2.976241,6.06263,-1.537735,-4.143123,11.536632,4.381484,2.650953,-3.822401,6.338053,2.51585,0.041805,-45.929324,-12.111086,12.197469,-31.306105,-17.792015,7.860966,9.480522,-2.941878,-4.21514,11.491861,5.056594,1.323439,-4.030591,7.080747,2.928138,-0.204717,-90.659146,-67.549794,8.27189,-80.396181,-15.836235,5.668346,8.239274,-1.933091,-4.193214,6.055672,3.173537,1.323236,-4.393379,4.977089,2.240857,-0.157818,1
-5.519808,4.115395,4.099863,-2.983302,-9.427698,8.653742,7.832671,-1.048449,-9.681237,5.922126,5.433954,-0.229835,-5.57505,4.548993,2.889483,0.123692,-6.391692,4.832292,4.464439,-2.4797,-8.915334,8.027114,6.542496,1.429074,-8.782847,9.300133,5.162651,1.520018,-3.308381,5.817836,2.850937,0.124155,-18.417242,-3.998634,6.060499,-12.138913,-11.278607,5.750286,6.855215,0.476357,-2.559077,3.786136,2.444565,0.727097,-4.823279,3.792326,2.254112,0.178092,-5.964918,6.488815,5.313096,0.540238,-12.479057,5.782675,6.733573,-1.444467,-6.429607,6.285438,3.940864,0.67326,-3.557471,3.04834,1.773814,-0.126128,-6.630382,-4.047083,1.234884,-5.300695,-16.459298,5.751153,8.974646,-1.439159,-7.212629,4.700236,4.363095,-0.329381,-6.840776,4.0307,2.977485,-0.163462,-46.989437,40.125818,33.431354,-10.844722,-22.832529,0.558877,8.325955,-10.654639,-7.494957,3.492179,3.356735,-0.568185,-7.066444,3.587852,2.962158,-0.802035,1
-25.241989,-4.668694,8.256788,-12.655244,-14.18853,6.72332,7.478584,-3.226265,-10.025396,6.232334,4.76691,-2.884283,-6.835963,7.840926,3.549846,-0.376453,-32.261089,-0.401915,12.627485,-10.942026,-11.610007,7.257281,7.361005,-4.135115,-8.403618,5.706444,4.083093,-2.228272,-7.092534,8.354325,3.68495,-0.327303,-29.342227,-9.889687,7.583336,-16.433302,-6.322792,2.236946,3.157909,-2.149827,-5.212478,6.946777,3.600534,-1.032197,-2.553352,3.036786,1.527673,-0.364325,-17.084067,-1.786981,5.526729,-8.839405,-12.791307,0.322025,5.17479,-4.704927,-6.61664,9.067077,4.65728,1.985906,-5.065544,6.083484,2.703075,-0.325216,-36.817037,-9.248374,11.359181,-19.93934,-19.244194,4.644131,8.912672,-4.728723,-11.285814,7.934073,5.624964,0.209598,-6.858011,4.047318,3.1411,-0.241114,-46.882078,-25.805048,7.520887,-35.611424,-14.093091,0.591041,6.061449,-4.975781,-8.732657,6.658654,4.473607,-1.984991,-5.096313,11.107303,3.798658,0.186744,1
3.214868,45.561114,17.356009,15.678759,-7.05388,6.754579,5.634917,-2.214173,-11.1679,0.925609,4.340209,-3.00108,-5.31826,2.795925,2.649816,-0.586143,-9.744665,34.60294,16.905634,6.109262,-5.700214,10.245469,6.370877,-0.682575,-12.628768,1.105785,4.030568,-4.39593,-5.314649,4.037274,2.420574,-0.231421,-17.918746,17.874527,13.898063,-5.707874,-6.438135,6.743367,4.740335,-0.67753,-8.380598,4.108645,3.635589,-2.119384,-4.525561,1.52192,1.751868,-0.322167,-26.039528,4.835948,11.91985,-6.984621,-0.676226,14.303357,5.58737,5.105097,-11.793681,2.19356,4.431538,-3.761977,-6.575051,6.055366,3.858816,-0.085987,-72.055143,-10.758227,22.764069,-35.143388,-5.183134,13.83154,7.499493,5.766189,-12.818928,19.048996,9.01655,-2.47207,-7.621874,6.573494,3.859517,-0.002708,-20.043801,8.545438,11.720437,-11.652474,-4.861239,5.800076,4.07358,-0.788348,-9.294066,1.581782,3.175286,-3.25466,-4.567935,1.75782,1.955971,-0.327953,1
23.908682,54.152004,11.582836,34.718441,-1.974601,14.105249,5.700097,6.160823,-1.906581,6.866769,2.838046,1.617817,-4.783458,4.573847,2.798321,0.603836,19.54355,37.330398,7.322755,24.773537,-3.000392,12.208707,6.062854,2.697172,-2.247893,6.862408,2.66719,1.883281,-3.777258,3.573247,1.909347,0.356646,13.354921,19.677435,2.515343,15.48741,-0.893427,3.940939,2.024562,1.069323,-0.315918,2.922176,0.986272,1.742532,-1.761373,4.839026,1.397951,0.363385,2.152832,25.31414,9.183296,10.165442,-2.773298,8.701002,5.055887,2.290211,-6.247611,7.332871,3.727563,0.923011,-4.044233,5.329422,3.282394,0.294834,-14.090264,9.175919,8.442801,-0.556255,-0.750032,13.322252,5.246003,4.657097,-7.910592,5.383168,4.452353,-0.383562,-3.024345,5.060397,1.801547,0.078609,11.872668,70.65143,26.384015,44.102311,-5.247569,12.232849,6.245636,2.620384,-5.343049,3.588976,2.767791,0.250569,-10.105984,4.319568,3.151663,-0.146817,1
12.188231,30.744308,8.442298,22.205622,-8.325694,11.936259,7.433946,-0.072484,-11.917613,8.950292,7.215382,0.173965,-5.05667,7.613594,3.517019,-0.025776,19.41992,41.46472,9.598112,29.0651,-7.087714,15.51749,8.254762,2.616096,-10.271593,11.818943,7.700394,0.709747,-7.324635,8.116385,4.32333,0.028454,9.2451,25.065197,7.235326,17.659225,-1.547822,7.554733,3.448702,1.783915,-9.952976,9.385179,6.208021,-0.06252,-4.546826,4.841318,2.64347,0.033119,-2.45269,15.007135,7.295195,5.581615,-5.41349,3.823832,3.470229,-1.7847,-11.257696,9.85996,7.100952,1.60296,-6.834408,6.591572,3.661152,0.211211,-1.930989,36.433654,17.182757,18.189901,-6.65499,4.634623,4.52352,-1.675151,-17.466806,11.624016,8.937225,1.010297,-6.564054,7.360253,4.092514,-0.092959,-18.137657,57.062518,29.08339,7.922997,-7.631096,3.394285,4.171469,-0.727954,-10.200745,8.757513,6.38339,0.199623,-7.095687,8.904318,4.047377,0.704229,1
-24.186593,13.764295,14.725547,-8.650123,4.126514,8.474036,1.709987,5.558655,-0.445233,10.621021,4.283063,4.185012,-3.82677,4.05486,2.066041,0.624624,-15.839693,26.177923,15.699768,3.064378,-3.230082,7.300122,3.851705,3.019295,-2.761793,10.006047,4.054497,3.388642,-7.10991,3.531722,2.573614,0.430352,-12.456217,11.765321,9.658156,3.574607,-1.049726,4.676468,2.041857,1.634825,-3.464278,7.672669,2.908648,1.373154,-7.103061,3.801864,2.347097,0.082666,-18.082924,0.340098,8.148647,-8.06836,-8.700063,7.282043,6.225498,-0.20439,-4.814361,13.593568,5.579361,2.195367,-3.539996,5.565428,2.505686,0.324496,-93.973922,21.605163,46.064076,-38.77242,-18.326711,36.348827,20.231556,4.665487,-7.115784,32.12694,12.241851,4.324333,-5.332621,11.406926,3.999061,0.943403,-28.921767,-8.117836,8.942184,-16.759574,-1.055504,8.204887,3.30695,3.171653,-3.227255,7.157202,3.617184,2.906976,-3.794308,7.337896,2.633703,0.046884,1
-4.275759,11.544594,5.833463,5.245774,-16.139282,3.885419,8.317071,-1.763174,-8.730304,3.22989,3.454414,-1.659817,-5.572164,5.083801,2.618723,-0.232341,5.383668,16.510949,4.116429,10.48739,-13.660142,6.240144,7.765809,-0.803573,-11.217057,3.240095,4.764926,-2.654624,-6.074966,2.820002,2.177681,-0.242961,4.151127,15.677842,4.131378,9.349771,-5.178259,3.318779,3.426957,-0.209231,-7.829591,0.928492,3.044719,-2.367544,-4.556943,2.292597,1.800583,-0.133333,9.133147,15.768301,2.681332,13.454582,-10.573841,4.578215,7.286392,-3.286434,-6.229626,5.898303,4.072594,-0.474284,-6.075362,3.548323,2.643429,-0.319271,-32.363575,-2.984295,11.135212,-13.687084,-12.469632,13.867491,9.745775,-0.984009,-6.615144,3.313057,3.370853,-1.823299,-6.870818,5.022975,3.247885,-0.551578,4.31569,10.916702,3.008509,7.507098,-8.31962,1.091388,3.910524,-1.623089,-5.378382,2.003762,2.37546,-1.027471,-3.792382,2.804095,1.883439,-0.293366,1
-19.991087,9.458403,11.188872,-2.954836,-7.161602,23.693803,12.84221,1.491062,-8.975603,6.898139,4.710576,-0.989155,-6.354335,9.641433,3.775466,0.1554,-5.725815,21.979995,10.845424,6.73917,-9.972729,13.224313,8.648265,-0.550604,-7.912801,5.633178,4.288208,-2.282101,-4.567903,7.614247,3.039792,0.180725,-9.338299,18.188845,10.468956,4.320411,-5.045076,8.246474,5.310726,2.167138,-5.765859,6.596552,3.789181,1.333024,-4.813689,4.555119,2.28098,0.178358,-9.900161,14.40467,9.530887,6.374774,-7.124742,16.644437,9.398215,1.449755,-2.853198,14.963151,5.792839,3.315097,-6.337652,8.873599,4.119594,0.212002,-20.977061,0.129377,8.300252,-6.824697,-9.839185,12.591689,8.910735,4.11631,-10.58296,6.566902,5.834764,0.254458,-6.863279,8.357772,4.274121,0.24659,11.775453,29.319827,7.391912,16.551503,-23.113417,13.224415,13.650584,-6.761153,-15.073186,9.574032,6.403916,-2.659258,-4.562314,8.115318,3.605247,-0.442868,1
-26.047141,32.86544,22.012115,1.650338,-9.572312,2.321664,4.89004,-1.158279,-2.944435,1.698005,1.416986,-0.959332,-4.273924,4.570697,2.176991,0.080783,-5.697066,45.458091,20.177357,17.510363,-8.62013,9.606147,6.96562,-0.095466,-10.588636,3.209848,4.200123,-1.7665,-5.545778,4.577791,2.671879,-0.062004,-26.383576,-7.348728,8.096988,-15.411022,-11.069841,10.718127,7.704886,-0.223353,-5.250947,3.883458,3.007694,-0.245398,-3.051272,4.039748,2.010314,-0.125896,-17.927927,-8.474684,3.70287,-12.555597,-2.983275,6.630182,3.414842,2.113159,-6.868181,7.526533,4.13243,0.590705,-3.537056,4.039832,1.953901,-0.04398,2.499764,45.189052,15.101166,24.061697,-7.757902,10.22387,6.770887,0.168926,-9.460707,2.856717,4.385817,-1.700632,-5.796249,6.888165,3.479345,-0.340497,66.850991,108.964331,15.129978,87.661925,-10.985861,5.553348,6.074758,-1.083241,-8.412068,3.328697,3.545097,-2.310206,-2.185538,2.616206,1.530483,-0.009188,1
-53.270178,-31.688626,7.699873,-41.449647,-3.407329,9.031388,4.811171,0.861213,-9.946053,8.335354,5.422285,-0.06829,-3.595763,4.263115,2.263056,0.086069,-24.945755,-8.329756,6.327807,-16.194872,-6.411814,9.132776,6.284538,1.533522,-3.835786,9.634041,4.083466,2.572852,-4.071234,4.546479,2.275641,0.063322,-20.314675,-13.598517,2.728769,-15.638672,-0.664149,9.224025,3.982957,2.80108,-3.087024,9.662309,4.641432,1.769315,-2.542387,3.527774,1.32693,0.127134,-13.09357,-8.181901,1.767239,-10.962046,-9.501109,4.591191,5.275333,-1.264104,-7.719902,3.558985,3.851103,-0.191284,-5.057898,3.525686,2.222564,-0.153237,-20.549147,5.382564,9.179185,-7.36248,-3.196877,14.314544,7.219501,1.944131,-14.382739,16.855968,9.227463,-2.796652,-4.586376,6.311961,3.407346,0.119392,-41.125636,56.07115,38.224823,2.361406,-4.285209,21.919328,9.45137,7.250309,-10.271775,24.521754,9.747438,3.902748,-3.81432,8.389391,2.982295,0.825354,1
-47.952079,-12.252395,13.440827,-34.522256,-12.222476,12.86243,9.493909,2.826623,-5.537987,10.965439,5.12526,1.655259,-5.578759,6.30183,3.646971,0.219489,-35.263438,-0.623349,13.670115,-24.009404,-4.782024,9.125572,5.545958,1.392373,-1.520232,9.203007,3.062411,2.442463,-2.059857,4.545454,1.706621,0.388037,-22.21653,-5.530474,6.233724,-15.625498,-0.020684,3.882945,1.423137,1.58446,0.846584,3.40249,0.939875,2.152842,-2.046557,2.760658,1.359214,0.111337,-27.263844,12.678037,14.57872,-9.310316,-0.773766,10.885298,4.633268,4.513954,-1.547314,5.500889,2.804068,1.875578,-2.039461,4.060744,1.575191,0.449893,8.059227,19.184066,4.617362,13.912087,-7.546196,17.726137,12.187931,4.758519,-7.118742,4.931114,4.323837,-0.78926,-5.039767,3.79922,2.765705,0.124445,-43.198889,23.022405,25.181085,-16.931591,-10.748471,11.068312,7.71797,0.030564,-5.832577,15.637872,6.891938,1.41617,-8.849885,8.575213,4.440672,-0.159003,1
-23.608694,0.918474,9.055632,-9.037115,-27.293427,9.822044,14.978964,-4.856876,-6.441306,6.99489,4.925356,-0.094733,-5.575501,5.573747,2.928119,-0.372868,-23.652806,-4.263337,7.713037,-10.472693,-27.415531,12.890652,15.95665,-3.566412,-3.39614,9.258602,4.565548,1.175216,-5.065573,6.583107,3.421875,-0.231806,-12.226292,0.023283,4.698826,-5.46578,-20.872934,12.045485,12.123443,-2.004012,-7.52666,8.390852,5.752129,0.339105,-5.602206,5.324836,2.804648,-0.036982,-2.824392,10.714238,5.693556,3.893755,-20.660262,13.492872,12.501376,-5.792331,-8.12321,8.576561,5.84351,-0.038297,-5.077553,7.608966,3.049713,-0.281138,-18.308125,45.900463,23.215983,17.286346,-25.404051,19.68973,17.609307,3.764385,-11.143255,19.490641,10.034872,2.612059,-10.903682,18.244129,6.776894,0.00106,33.946641,42.483472,3.118688,37.961978,-19.360795,12.324036,12.009202,-3.056139,-6.401478,7.065311,5.315994,0.997201,-6.539512,6.373003,3.388206,-0.216139,1
0.603281,10.273871,3.43684,5.08967,-15.087206,1.852541,6.202679,-5.444028,-10.934485,7.528624,6.215047,-1.599091,-4.788681,3.30573,2.586386,-0.216594,-1.45264,9.402867,3.935255,3.867983,-9.814563,-0.903335,3.373178,-4.818086,-10.589477,7.542637,5.316454,-1.781198,-4.795837,5.592214,2.577247,-0.122872,-10.113219,5.423717,7.363459,-2.48799,-6.274186,-0.947474,2.380535,-3.354856,-7.347528,4.268261,3.828169,-0.096402,-3.029679,2.534772,1.764315,-0.065733,-8.538097,-1.76777,3.173887,-5.081119,-6.681411,8.750486,6.136625,-1.27418,-8.754613,6.945438,4.210644,-1.020944,-4.815842,2.761914,1.657351,-0.179072,-49.139344,20.718711,28.256956,-18.420899,-34.736717,10.438655,16.176598,-12.283319,-15.751059,7.408237,6.628469,-1.481686,-10.61486,6.369223,4.527869,-0.176315,19.533087,27.196426,3.438184,23.24364,-6.925648,2.769528,3.643626,-0.972836,-6.054321,7.410891,4.075642,-0.898958,-4.278679,4.341683,1.815265,-0.024776,1
-156.415581,-93.866661,23.049786,-124.517866,-15.485117,22.486597,14.37593,-1.527351,-6.596134,17.47862,7.318084,0.930321,-4.446898,6.470126,2.899249,0.083912,-158.001885,-103.479264,19.935045,-131.778148,-15.415991,20.113058,13.996828,-2.758012,-6.428852,18.334479,7.117649,2.009496,-4.161052,6.202506,3.100973,0.124297,-117.378022,-75.87428,15.846013,-94.023848,-8.69892,18.438385,11.267862,-0.912175,-8.146251,11.284361,6.243737,-0.371923,-4.161554,5.238683,2.34617,-0.012885,-117.580466,-66.008811,20.495503,-89.716416,-15.338367,16.340489,11.841233,-1.633797,-7.699094,10.588763,5.629939,-2.195108,-3.660445,5.753099,2.650668,0.086353,-133.849271,-66.95763,24.645186,-107.332906,-24.935455,27.481749,19.134506,-0.030044,-15.171343,13.155056,10.40506,-2.738525,-8.440254,12.793815,5.161962,-0.405742,-127.908702,-47.541266,30.171995,-89.700689,-9.738824,18.724708,10.291902,2.426693,-6.197155,11.386746,5.061444,2.545313,-4.647997,9.504508,3.429643,0.656188,1
-53.513019,-39.153841,5.746828,-48.328683,-16.257154,13.664434,13.617789,-0.842224,-14.443127,4.925199,5.908703,-0.223069,-4.578584,3.758676,1.927089,-0.110572,-93.397799,-63.627192,10.61164,-78.36251,-10.847303,10.121959,8.909528,-1.100447,-13.140388,3.215461,4.945047,-0.688976,-7.915555,3.725929,3.025318,-0.155813,-56.972071,-35.415954,7.788932,-47.612725,-4.905359,0.986114,2.286281,-2.851665,-6.956795,6.686607,4.346645,0.762561,-4.346805,3.250424,1.637178,-0.109946,-50.406811,-31.638216,7.387234,-44.266178,-11.798309,12.65923,9.324793,-0.612385,-7.468001,5.276973,4.24395,-0.481229,-3.843283,3.760578,1.922169,0.114962,-96.559567,-19.729901,31.048221,-69.951967,-24.072613,19.397137,19.576559,-0.66062,-10.094585,16.110754,7.589661,6.632033,-4.625671,6.555951,2.776675,0.833832,-80.700412,-65.54429,6.042448,-75.8725,-14.428714,6.823506,9.345159,-2.633518,-10.946116,8.220599,5.327483,0.594133,-3.600533,2.18946,1.710767,-0.327493,1
-18.157692,30.405513,17.920951,1.450693,-7.120891,-2.510846,1.849915,-4.664131,-11.311691,15.574094,8.198905,0.675979,-5.349632,5.091682,2.752269,-0.56843,-50.312179,13.37655,22.741343,-21.164227,-7.362659,-2.345335,1.979762,-4.685829,-10.331895,12.669647,6.252517,0.142115,-3.349511,3.307733,1.847399,-0.543085,-28.354282,19.864227,17.101653,-5.009144,-10.690165,0.361606,4.613422,-2.755505,-4.422795,4.66092,3.297144,0.656808,-4.074585,3.81494,1.820763,-0.226505,-23.738314,13.064977,13.148189,-7.106853,-7.516264,3.750447,4.195159,-1.312151,-9.738497,12.531901,6.478473,-1.087906,-5.090913,5.564488,3.169987,-0.386864,-85.896853,-17.200892,27.767006,-45.544335,-21.962096,13.226436,14.137267,-9.024247,-14.945984,10.456644,9.764281,-2.098514,-10.455044,15.180205,6.718005,-0.899316,-45.52611,-10.137804,13.275593,-32.252441,-6.834328,-0.181818,2.473115,-4.269992,-11.39139,13.161287,7.120536,0.024913,-4.110654,5.307894,2.747191,-0.363964,1
18.991465,42.24579,8.434882,30.405124,-9.394474,13.328004,9.335576,-2.718017,-10.1755,8.346561,7.135621,-1.735457,-7.542257,6.117999,4.398089,-0.176014,20.160917,31.091647,4.235675,23.89323,-11.381246,7.59668,6.912814,-2.505799,-9.593771,5.391885,5.490775,-3.002787,-4.546483,4.32332,2.638957,-0.21405,10.042256,22.540273,5.109189,15.334486,-10.361755,4.732188,5.394336,-2.027654,-8.891866,5.576677,4.412742,-1.575164,-5.30652,4.324993,3.186474,-0.20663,2.12939,17.095207,5.445696,10.868436,-11.851461,5.3401,6.415742,-2.941577,-11.684703,0.387857,3.801653,-3.600193,-7.844255,5.039624,3.105265,-0.305917,-38.842051,22.199391,21.721683,-5.86224,-23.71113,8.301859,11.962996,-11.164239,-27.032063,7.622992,10.986628,-6.007797,-12.717272,10.627025,7.37,-0.686328,-6.948058,36.049641,17.349398,6.342246,-18.219378,7.756602,10.125765,-4.56906,-11.665432,10.049106,6.916436,-2.625346,-5.823518,6.326873,3.175301,-0.785188,1
25.097299,34.778511,4.090329,30.351946,-7.763398,27.212261,15.084031,7.405541,-5.86396,10.201345,4.918191,2.635674,-5.259481,7.358832,3.216425,0.472892,11.140997,29.244058,7.320064,20.708075,-12.41514,26.216934,14.457532,6.664921,-0.279972,13.027657,4.018522,3.169271,-5.290075,6.58774,2.751897,0.700839,1.899369,24.792279,8.873079,16.981821,-2.134852,22.719528,9.373219,7.42544,-1.195777,9.958743,3.742302,3.179563,-3.275307,8.603898,2.97706,0.523078,19.534821,34.623647,6.982334,26.558244,-20.594469,18.58709,14.836899,2.23491,-6.086928,18.080004,7.34463,3.18693,-6.038215,8.636677,3.413052,0.611631,-28.671694,34.18395,25.73909,4.336781,-26.023702,35.583991,23.826977,12.699155,-12.764526,20.044051,11.874434,1.685832,-9.347702,8.600207,5.562919,1.349663,-14.367167,60.002512,31.192251,39.577357,-13.608042,36.798986,19.714819,8.568021,-7.014029,27.809674,9.749627,4.158742,-2.487962,9.430982,3.183606,1.067623,1
-55.393018,-28.668848,10.861227,-43.90925,-11.151554,11.866249,8.189688,0.974065,-10.50838,10.281198,6.975097,-0.413675,-4.624057,2.986337,2.126538,0.162785,-74.023332,-37.393025,13.163545,-56.483763,-13.239959,12.459593,9.115941,-0.267231,-9.417297,8.436632,5.3906,-3.315143,-3.862202,4.769737,2.297165,-0.007794,-55.3426,-28.837373,9.439964,-41.536193,-13.358132,7.206271,8.259471,-0.278337,-4.819998,11.862565,5.022433,-0.095399,-5.366377,4.275885,2.350853,-0.11978,-51.776643,-27.415042,9.396284,-36.21838,-8.117072,7.873364,6.440755,2.953905,-8.875688,12.966032,5.774922,1.509217,-4.854785,3.500489,2.209464,0.02786,-104.143335,59.60563,66.46137,-42.716728,-30.581436,13.215964,15.780394,-6.657473,-21.38545,2.939069,8.047275,-7.530587,-7.693118,7.969958,4.078098,-1.482186,-83.977699,-65.233378,6.770996,-74.407,-6.766732,5.216284,4.609396,0.906676,-4.529265,6.623719,4.06095,0.526035,-7.675926,4.243653,3.112084,0.038042,1
