@relation Sub1_A_64

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute class {0,1}

@data
-92.073329,25.297265,47.28683,-14.645307,-20.056591,14.602018,13.392567,-3.260609,-19.537394,11.880765,10.044636,-2.522629,-11.272925,1.641657,4.160972,-3.499169,-7.331085,5.069999,2.857282,-0.421707,-108.212004,12.180571,46.236139,-34.018843,-14.638771,9.522601,10.51712,-3.41919,-17.718668,8.643446,8.830705,-1.052124,-10.224617,2.274842,3.57477,-2.942241,-7.394128,7.096617,3.34196,-0.442963,-86.556741,9.036726,35.82121,-32.236524,-14.009102,10.170053,9.203351,-3.240822,-18.001253,7.672697,8.627564,-0.776713,-8.421343,2.448282,3.103507,-2.661292,-5.062002,4.784943,2.414035,-0.291382,-69.267153,45.069378,41.504792,-4.423011,-13.504572,8.032306,7.668329,-2.084851,-16.249305,5.322212,7.911734,-1.063212,-5.627456,5.735945,3.11837,-0.098522,-5.848901,6.322057,2.521351,-0.446268,-102.751966,-49.647549,19.991501,-81.775595,-14.148712,45.939743,21.378406,17.895271,-21.876962,23.539543,15.854088,7.349402,-12.804857,16.884735,9.296731,3.812124,-10.179256,13.618308,5.278428,0.457824,-76.397993,-17.324483,26.304411,-45.715939,-8.088979,2.027537,4.403353,-2.77028,-23.874532,7.152292,9.268978,-1.307677,-6.279044,8.071447,2.938194,0.057622,-4.820121,5.057336,2.055689,-0.182024,1
26.441373,73.347886,23.276506,49.906913,-13.943933,13.215721,10.891046,-4.704531,-13.610695,9.26507,8.247364,-2.207713,-11.915633,10.620783,5.641467,-0.440244,-10.590018,7.904172,4.157974,0.082034,18.812206,59.445135,18.87711,39.426543,-12.810125,8.864938,7.850636,-3.564371,-15.834766,7.799953,7.432377,-1.350094,-13.368296,8.637738,4.805006,0.54475,-8.576318,7.649572,3.073711,-0.051844,3.257779,43.886453,17.178911,23.178018,-10.333342,9.815582,7.884863,-3.580481,-13.239974,8.881967,7.428096,-3.190902,-10.691521,4.015725,3.752852,-0.361101,-9.094494,8.649653,3.680836,0.016036,17.721967,64.101031,19.276041,44.796889,-17.584913,9.310144,9.533812,-4.116098,-8.544726,8.208391,6.359546,-1.432294,-12.480028,10.4483,5.405883,0.069805,-10.839087,7.410719,4.387072,0.038899,-269.564429,-68.032309,80.974726,-140.395455,-76.131905,71.294274,56.082331,-18.946211,-24.182473,26.238635,15.600643,-2.728659,-26.033162,28.614471,13.752837,-0.702028,-11.000602,16.303668,5.887937,-0.065458,-60.864239,-1.407958,23.444902,-20.792669,-16.001449,3.062463,7.214562,-7.324261,-9.482216,13.708781,7.038944,-0.721559,-14.924426,12.278771,5.678817,-1.745627,-7.087684,5.565284,3.287425,0.03311,1
-15.039226,65.804353,34.896716,22.56369,-16.19184,23.410105,14.104568,3.800974,-14.767021,13.264385,10.126917,-2.150395,-9.356391,13.377942,5.151547,2.108338,-8.057373,6.367511,3.928027,-0.150584,-30.848859,52.846247,39.590148,9.078762,-12.417873,19.350306,11.259613,2.681593,-14.26246,11.082752,9.137744,-2.05267,-7.012178,10.323561,4.082466,1.329887,-8.331078,6.644923,3.986937,-0.072849,-28.901234,41.521135,31.936318,4.618457,-8.602546,16.35491,9.685703,0.019644,-11.549737,9.305085,7.623147,-1.919629,-7.81458,6.317983,3.670045,0.496339,-6.567064,6.09258,3.037844,-0.075942,-0.599972,51.36028,22.885797,27.019744,-5.592909,12.820943,8.084517,3.830424,-8.965782,10.539941,6.855277,-0.738009,-6.063801,14.905605,5.279785,1.400754,-6.541725,6.569287,3.78885,-0.005065,-372.467513,22.44014,142.674538,-203.831123,7.850752,42.889054,13.224163,22.882906,-31.621129,51.571103,29.00214,7.808024,-41.551158,25.510869,15.564299,1.674499,-17.415255,21.52754,7.621827,0.634568,-81.861189,-2.233437,32.616058,-35.828191,-15.416752,20.652594,13.523784,-0.624681,-27.080261,13.621683,11.125768,-1.812489,-4.130268,8.46385,3.786641,1.653403,-6.39997,4.324066,2.537034,-0.103912,1
-0.774798,31.772225,11.791761,17.658908,-12.7303,7.588993,7.507376,-3.776861,-4.819251,12.073113,4.796393,0.536592,-10.872742,10.068627,6.604687,-0.717736,-9.115327,7.863679,3.877028,0.083466,-6.440236,13.14088,7.511935,6.25077,-8.07983,10.697019,7.491972,-1.784249,-10.175406,14.478327,6.503126,0.616009,-11.23817,10.887476,5.411863,-0.975316,-7.828089,7.60623,3.947734,0.130936,-8.34066,14.631376,8.142726,3.322128,-12.958186,13.003201,9.427619,-0.263373,-9.641984,11.452826,6.272315,1.210249,-5.516348,9.4667,4.548689,-0.00782,-7.065666,6.602316,3.142069,0.168517,5.730909,27.180358,8.380681,19.796905,-11.437923,6.667899,6.593262,-0.979461,-8.787043,11.418056,5.939694,2.377665,-11.733187,10.023519,6.585985,-1.236997,-7.081838,5.58661,3.139984,0.172003,-277.395362,-37.917403,90.016702,-187.600466,-18.721993,6.405368,9.397724,-4.39782,-37.937925,56.177054,26.261929,0.958513,-22.080364,28.889861,14.532228,0.641375,-15.401015,25.841026,7.826954,-0.430521,-63.036332,0.607766,23.604674,-24.099257,-10.027467,2.873298,5.548605,-2.577687,-9.201902,2.590313,3.600329,-0.499185,-8.857525,13.281935,5.400488,0.233859,-6.101708,6.313294,2.967359,0.02291,1
-15.484814,47.72815,29.432653,15.003748,-27.109379,2.401553,10.681019,-12.946298,-13.577142,12.68119,8.489206,1.570658,-10.443576,13.823174,6.51522,0.107963,-5.057146,7.124705,2.875676,0.065805,-23.587085,38.855589,29.699054,6.707591,-18.4368,3.700299,8.520309,-10.717231,-13.854971,18.737771,9.296132,1.601561,-7.989719,15.056383,5.993791,-0.253878,-4.832785,6.104901,2.564529,-0.04284,-17.406177,36.440487,23.091472,8.940332,-17.350454,-1.320075,6.277521,-10.418723,-11.310412,19.568894,8.68064,1.801394,-10.143459,11.993829,5.268248,-0.161153,-5.073947,6.348194,2.391176,-0.009646,-5.73382,37.483068,20.276725,14.923892,-12.532362,-5.629162,2.704696,-8.066129,-13.772754,8.190393,8.517325,-1.287433,-11.269393,12.865358,6.027065,-2.296334,-7.348127,6.089339,2.800502,-0.132156,-225.392916,-179.324205,17.119139,-205.039617,-36.86573,7.389309,17.709503,-8.493299,-26.12053,18.601903,13.572148,4.93566,-10.264999,15.814269,8.319467,2.42853,-6.453876,6.953,3.844544,0.135126,-82.244299,-16.594949,28.532226,-51.802728,-10.874916,34.29256,16.963518,14.011397,-18.081175,19.841884,11.673534,-2.607923,-7.430102,17.906912,7.537782,3.476965,-16.773429,13.85543,6.570558,-0.020009,1
-19.723285,-0.763591,7.667364,-7.8099,-5.346008,14.724988,7.607459,7.408536,-12.98734,5.269572,6.622666,-2.17648,-11.881871,7.840554,6.031804,-3.406502,-8.59344,8.363275,3.611367,-0.171607,-17.856498,3.277173,7.762464,-7.179965,-4.383562,10.037645,5.367904,4.43781,-11.416704,7.580169,5.898261,-2.670695,-11.154625,9.629111,5.289146,-1.147085,-6.842914,5.068434,3.569274,-0.186995,-16.2587,6.115122,8.23246,-5.085057,-5.059593,6.327129,4.483468,2.498293,-12.192038,4.899908,5.150897,-2.610896,-11.655608,8.554261,5.008902,-1.959065,-5.327144,3.548119,2.662612,-0.209305,-43.22959,-5.000603,13.805993,-26.929825,-4.780035,15.601348,8.629537,5.53078,-11.61169,7.49557,5.978478,-0.062517,-13.250663,9.600836,5.863237,-0.580547,-6.081774,6.560668,3.071389,-0.042347,-219.108413,-12.669603,85.650667,-114.303264,-66.55002,47.756491,43.785174,-18.241007,-54.098333,109.208201,47.554985,-2.940498,-29.113311,44.978575,19.461522,-2.76223,-14.08888,25.328134,7.6369,-0.973398,-34.167943,29.216488,25.389372,7.647888,-49.189299,27.132182,29.306512,-0.116336,-16.750271,14.945955,8.392412,-3.091991,-16.242963,32.233555,10.221244,-1.429425,-13.242382,9.007661,4.050489,-0.002651,1
-77.997421,43.458063,45.571157,-21.206874,-12.228974,24.104778,14.384242,8.213585,-12.448512,20.613078,11.17404,0.936426,-18.717403,10.783015,8.08952,-1.308371,-8.666185,10.122715,4.407797,0.15153,-38.999493,75.649906,44.718366,6.500491,-6.595518,37.365527,16.447625,10.049022,-11.309835,15.859295,10.746209,1.53605,-18.484281,12.122664,8.14437,-1.857924,-8.658888,7.812446,4.035657,0.091533,-39.069822,12.411278,20.782699,-12.048515,-4.582756,17.691827,7.936015,5.596878,-4.05854,11.15874,4.508419,1.080978,-7.472806,10.527178,5.259469,-0.550057,-5.848135,5.042067,2.795897,0.078729,-32.592101,8.900153,18.672316,-13.039974,-2.354935,8.044645,4.152268,0.918182,-11.158358,20.489011,8.756733,4.463623,-11.976883,8.966649,5.405553,0.732062,-6.866245,7.599484,3.844958,0.196742,-270.803506,-79.085724,73.70474,-155.857641,-51.810721,-12.106435,15.817651,-29.691298,-28.491707,11.239099,13.724645,-7.760381,-25.872914,19.066997,12.206625,-3.43155,-12.166682,12.27901,5.965556,-0.669743,-67.931747,-2.633708,25.991415,-23.353082,-23.141512,18.179231,15.87219,3.187389,-6.670886,18.098154,7.954499,0.970976,-11.981709,4.872064,4.285655,-0.57186,-9.38416,6.343635,3.406908,-0.150704,1
-29.384119,32.820706,23.265864,9.115583,-32.401452,11.778587,17.968902,-1.642213,-16.953427,9.664127,9.149051,1.181875,-13.41037,9.1359,5.745745,0.510539,-6.315282,7.36255,3.469738,-0.104457,-2.028913,53.334688,22.394736,35.25967,-35.058413,12.223219,19.346462,-1.876723,-14.454945,14.156962,9.215588,0.790966,-8.528471,6.842438,4.570725,0.920216,-5.055526,7.369273,3.411663,-0.007253,14.704813,50.313074,13.639256,36.373357,-26.524321,9.071011,14.510528,-1.571442,-11.593242,11.62714,8.311069,0.327225,-7.635227,8.540666,4.031353,0.653069,-3.524762,3.561463,1.889412,-0.00649,5.361718,37.581235,13.309961,28.337956,-26.096999,7.205334,13.772561,-2.304843,-11.51486,7.099454,6.775126,-0.366746,-5.06152,6.524028,3.503184,0.73942,-7.565177,6.884205,2.818389,-0.241574,-8.576629,144.613322,67.080786,75.434493,-35.27245,49.304942,30.712548,13.197561,-34.32709,35.099953,19.50686,8.454133,-15.43395,17.796719,8.592804,0.6864,-17.711371,10.442755,5.614844,0.08383,-6.115144,29.644314,13.470065,16.37129,-20.012908,8.791766,11.253711,-1.555123,-9.668695,3.110465,3.974025,-0.039322,-8.211747,6.831391,4.034403,-0.909811,-5.555683,5.594445,2.830929,-0.067811,1
-24.126322,18.171225,15.257642,-2.914067,-4.809291,18.284527,8.447127,5.002024,-19.891108,15.568003,10.17718,1.187586,-15.605561,11.571194,6.913378,0.215264,-7.605454,6.336666,3.444918,-0.04949,-15.016685,30.811358,18.122449,5.741087,-1.699606,22.920013,9.722608,6.45437,-21.48219,15.484462,10.171397,0.25799,-16.846689,7.471252,5.584014,-1.444105,-7.320016,6.852795,2.905783,-0.075151,-3.988108,10.434736,5.63855,1.97593,-5.173236,14.81294,7.116337,4.219201,-12.307847,5.948223,5.346859,-0.366426,-11.486752,8.371112,4.170395,-0.847085,-4.328278,5.065199,2.034354,-0.030282,0.548971,26.179511,9.737075,13.738772,1.854311,14.014439,4.838855,6.221271,-14.712171,14.254353,8.826077,-0.304396,-13.069843,13.797683,6.066036,1.179484,-6.33963,7.121455,3.392172,-0.045888,68.708468,165.066941,39.948293,125.277851,-20.32293,13.606266,13.538253,2.605087,-43.951407,32.062426,21.831285,2.743991,-17.598824,11.104157,6.299022,-1.292831,-9.600985,8.455054,5.266237,-0.206159,-13.278265,16.636838,10.603957,2.165539,-2.052667,15.635128,6.274946,6.508768,-6.47385,10.433662,4.839135,1.388356,-9.130033,15.356562,6.50553,0.304854,-6.06433,5.591212,2.702952,-0.006406,1
-57.771664,-15.98282,15.596685,-40.3804,-8.351153,30.630541,14.173551,14.439063,-18.046416,13.906587,11.276871,-0.736897,-8.158735,8.979892,5.537854,-1.072986,-6.615241,9.083264,3.892635,0.264891,-51.12898,-8.126778,17.36851,-31.072234,-0.69483,19.656546,8.062568,11.032571,-17.876913,13.178486,10.729133,-2.142078,-10.277577,12.308115,5.975074,-0.206281,-7.099117,8.822075,3.380849,0.223865,-63.95176,-4.537275,24.849079,-38.141056,0.034101,23.794795,8.433778,11.212381,-15.720185,12.149753,9.569532,-1.784869,-7.957721,9.168673,4.655943,0.619681,-5.865353,8.591284,3.384498,0.258528,-48.186106,2.929201,20.709907,-31.6418,4.215396,24.253385,7.819911,10.962284,-18.382179,23.077294,15.799596,-2.065951,-10.346884,14.382249,6.881441,1.060745,-7.36726,7.820157,3.905808,0.294727,4.894619,772.388303,316.735894,307.801279,-244.478569,47.482903,122.52436,-33.075781,-89.734343,34.745806,40.932251,-12.457341,-57.041168,63.531693,24.932272,-4.584717,-25.189659,32.298698,9.246094,-0.863344,-28.280998,2.240949,12.193369,-15.385132,1.985063,15.309246,5.518022,5.773809,-13.421058,7.671489,6.394013,-0.528167,-8.463053,8.752349,4.099287,-0.36678,-3.80071,5.042636,2.022277,0.100142,1
-64.892673,-42.401691,9.21681,-52.884683,-13.729631,19.400816,12.066976,-0.043972,-18.204104,12.765646,9.351708,2.522559,-10.994398,10.966591,6.194173,-0.345095,-9.162096,8.358158,3.537058,-0.226507,-60.890399,-18.532444,15.473494,-36.83858,-9.740217,13.135809,8.322782,0.417538,-15.035568,14.321542,8.555321,3.227727,-6.882159,10.151627,4.537674,0.209553,-7.851474,4.818176,2.99224,-0.191661,-65.633089,-29.761753,13.71428,-47.19135,-10.544326,12.721312,8.466315,-0.709544,-10.094004,8.704484,6.286993,1.6401,-8.864536,10.635093,4.32564,0.761449,-7.641267,4.272359,2.890155,-0.222576,-43.09069,-25.959565,6.569072,-35.151558,-12.049593,7.282555,8.656194,-1.928272,-11.33224,16.486041,9.117782,4.65647,-10.443599,12.989023,6.309026,-0.22323,-7.383867,3.541457,2.680458,-0.103459,-233.687179,25.40713,98.933634,-129.672099,-27.66445,170.837048,78.863556,35.815557,-15.597959,74.167634,25.52111,12.007184,-17.263811,58.805898,19.408267,5.055555,-12.530552,18.614402,6.512805,1.303182,25.574518,124.894162,40.934432,95.461651,-10.43568,3.591991,5.790719,-3.539573,-23.547948,10.114257,10.002806,-2.343493,-18.348563,3.081124,5.321276,-2.263356,-6.27119,4.592321,2.521348,-0.385064,1
-41.665091,-6.313388,13.922723,-27.354846,-8.588137,16.023779,10.269588,-1.701217,-20.476851,10.78702,9.132912,-2.756004,-7.718753,9.203286,4.553905,0.715589,-6.611146,5.068467,2.801131,-0.042678,-30.372943,1.419836,12.81869,-19.514066,-9.415079,19.319528,11.157061,0.340643,-11.556735,8.366682,5.930129,-2.323863,-9.69291,5.584406,3.635112,0.543657,-4.043983,6.585011,2.306116,-0.013539,-31.803853,-7.090194,9.273707,-20.941094,-6.589913,11.017202,6.896703,-0.574305,-6.17562,1.421737,2.45591,-2.891087,-3.800324,4.55123,2.306181,1.064057,-6.588374,6.078312,2.82171,0.025035,-63.717685,-24.974342,15.037123,-38.356713,-11.078588,-0.163532,4.206541,-3.95688,-30.336699,17.935779,14.000509,-3.083121,-9.511426,12.922879,6.0231,0.14805,-5.910051,8.827277,3.496471,-0.042363,-248.890442,-47.943951,78.691193,-135.812877,-77.083355,33.930417,46.445304,3.197864,-29.284839,20.283905,15.383479,-1.362115,-30.283855,13.568041,11.261313,-1.743398,-9.170553,8.375798,4.550848,0.001026,22.204627,82.992154,26.46277,52.992408,-0.024757,14.989685,6.137948,4.401127,-13.836828,9.581337,6.821759,-0.256145,-4.884298,8.484533,3.301187,1.299549,-5.028831,6.63686,2.800074,0.234539,1
-22.979027,19.754752,15.863314,-6.422985,-6.735873,8.163903,6.135132,3.855564,-9.57479,21.530278,8.522608,0.989351,-11.608279,9.337426,6.426456,-0.664627,-6.875439,8.081391,3.215246,-0.131055,-45.414965,-12.254567,11.912027,-28.098777,-6.036859,9.940273,5.758981,1.678698,-7.40141,17.127258,7.141533,0.84208,-13.337804,9.966531,6.027233,-0.593455,-4.843976,7.049617,2.873814,-0.1619,-32.173162,-4.20239,10.144736,-20.302631,-7.4506,7.815824,5.423717,-0.137699,-5.904605,12.400403,5.121762,0.186115,-7.877099,8.557829,4.218088,0.420113,-5.593514,6.053354,2.659686,-0.069448,-16.809587,6.99639,8.480013,-5.8531,-11.685874,17.180084,10.308193,1.31015,-9.452224,19.536276,8.581638,1.257708,-15.873451,11.826722,6.285799,-0.893434,-7.357617,5.814011,3.114039,-0.07529,27.628888,198.508291,69.375759,79.908049,-46.069728,42.734839,36.366694,-2.447673,-32.502939,59.124849,29.61953,4.628085,-23.929522,28.058657,14.857644,-2.294933,-9.620032,19.276146,6.648598,-0.285024,-27.771277,9.360472,13.401235,-10.993724,-3.77734,8.988394,4.843917,3.706407,-4.454325,12.15893,5.275024,2.158643,-7.544759,9.310342,3.901072,-0.438178,-3.060641,4.286506,2.026898,0.095283,1
10.82804,36.808509,10.975608,21.142355,-13.317631,3.76793,6.869769,-3.303123,-10.198106,8.168026,5.840297,1.593064,-9.564211,7.879622,4.62744,0.183399,-7.34189,6.079941,2.824494,-0.15156,-15.124727,10.518939,10.464423,-1.887438,-7.168267,4.125726,5.143313,-1.328176,-8.329842,9.150965,5.753266,0.872573,-10.397227,10.731958,5.260782,1.314591,-5.820551,5.059938,2.490491,-0.096268,-6.280671,18.762991,8.881774,5.567124,-7.905306,4.606357,5.549338,-2.468121,-7.744599,4.541274,3.664884,-0.50973,-10.535584,6.811477,4.225744,0.657949,-3.787472,3.807912,1.742499,-0.154431,-11.930097,8.352351,7.313097,-1.321735,-2.607462,2.928963,2.497088,-0.094006,-7.971804,8.570497,4.791114,0.520256,-8.814122,7.86576,3.722103,0.568506,-5.846604,6.577196,2.350419,-0.056338,25.77022,74.972849,17.801021,46.62415,-91.222753,88.429039,63.540062,-1.951578,-43.562953,54.121536,28.865857,6.412928,-39.056206,21.625587,12.599318,-0.219503,-19.504109,12.662331,5.208856,0.111412,-37.602196,-19.449557,7.142684,-28.623118,-2.027698,5.235546,3.374891,1.43165,-7.026125,7.898908,4.853071,0.637195,-6.734127,8.315096,3.742156,0.723673,-6.102915,5.294263,2.265121,0.011868,1
-27.376386,89.423565,52.946353,36.099983,-34.413218,25.093526,22.13856,-8.178694,-21.826926,23.830386,15.046609,-0.531314,-10.74405,15.964887,6.464478,2.640515,-12.9097,7.885692,4.441311,0.040787,-31.351374,80.009478,49.000929,26.530382,-36.647802,26.081042,24.107584,-8.753722,-23.574059,21.399349,13.927188,-1.702004,-9.874461,14.496763,6.567942,1.739019,-10.379383,6.350165,4.09757,-0.084534,-25.955373,31.8152,21.324484,4.638118,-23.079464,6.460029,11.235744,-5.016801,-21.168979,13.287946,9.79936,-2.492499,-8.055747,16.631146,5.876473,2.076753,-9.869222,8.123285,3.671177,-0.162994,-26.953613,41.269708,27.131695,8.228177,-10.451695,1.663979,4.539666,-3.310376,-17.506717,6.638937,8.530615,-2.275828,-19.693718,13.879633,7.843557,1.232037,-6.595301,7.337132,3.65773,-0.002204,-122.641867,58.388905,68.521349,-22.823029,-43.362506,30.495591,30.630548,-6.816043,-37.50947,33.221815,23.86725,-1.362917,-20.748623,23.794316,12.807417,0.222921,-10.342753,14.602494,6.545044,0.04753,-81.148794,-3.022432,32.842043,-36.814315,-25.094929,14.248409,14.419502,-5.850573,-15.211723,11.739508,9.462256,-1.009496,-10.031231,11.742055,4.985704,0.923694,-5.05068,4.817042,2.654528,-0.080872,1
-13.277695,25.403614,15.318836,9.107081,-26.283561,21.309728,18.507589,4.928412,-11.403042,24.192275,11.64033,1.821811,-16.856804,8.666946,6.805385,-2.322236,-10.36138,5.602541,3.292695,-0.112368,-5.241749,20.069934,10.781332,7.3569,-16.782822,13.524654,12.381748,4.574558,-17.716713,23.464265,12.590454,1.368942,-14.36902,9.200701,5.882614,-3.510952,-8.853391,5.085314,2.759556,-0.066158,-0.603414,32.124595,13.920998,14.169504,-11.808465,15.892196,10.811058,5.106061,-14.84956,20.694674,10.524407,0.398008,-7.440394,2.928947,2.890813,-2.367357,-4.809195,5.344518,2.013657,0.009834,-5.346895,26.481212,12.260453,14.216032,-16.96657,21.150965,15.119853,7.015092,-14.055187,26.247577,11.638868,1.672383,-8.356884,10.066469,4.454427,-0.288345,-8.132775,10.365799,3.639987,-0.085149,-132.551642,-89.987378,16.517549,-107.152284,-44.270036,64.829536,43.225511,20.292503,-20.553378,20.287145,12.204767,1.489321,-22.976415,27.089497,11.848816,-2.602395,-10.956636,12.073027,5.286197,-0.010843,-40.165794,-35.427328,1.903935,-38.699964,-17.97327,10.635705,11.710729,2.223838,-9.194457,12.16674,6.596484,0.349275,-8.652239,7.30814,4.171042,-1.499434,-6.086774,6.031879,2.502794,-0.082147,1
-31.256632,6.895022,14.169484,-7.884003,-8.143543,25.101725,12.561706,5.412302,-9.863156,35.257961,14.837719,3.43748,-10.831954,7.129164,6.147797,-2.277686,-5.846538,8.843136,3.449223,0.042034,-30.61725,0.387046,11.481019,-12.759834,-1.032825,24.549837,11.005023,5.489426,-8.78721,28.771482,13.003161,2.502759,-11.198769,7.920688,5.58846,-2.476552,-7.598857,7.308144,3.228399,0.109886,-20.115358,2.26547,8.491812,-11.690103,-6.677288,20.0149,10.366468,2.3812,-8.933346,19.162954,9.433575,2.729088,-10.109741,6.070776,4.010207,-0.370268,-5.07638,6.839524,3.065268,0.094794,-32.821837,-0.337126,12.328481,-12.131406,-16.740019,27.263734,15.784911,5.220805,-22.392912,24.277758,15.324486,2.09935,-16.43716,9.327873,7.72103,-2.137828,-7.087246,8.590349,3.426982,0.094474,-55.069127,48.45608,43.941754,3.368411,-60.528509,-1.133276,24.063291,-21.160246,-24.686654,33.896104,18.408107,-5.999674,-31.561284,14.359212,11.67038,-3.351008,-16.781381,12.344775,6.178722,-0.425034,-116.321623,-28.191656,32.445284,-63.35779,-6.443691,17.51459,9.099612,4.842677,-11.44334,33.616141,15.22208,3.688479,-39.594413,37.709262,15.074951,-1.400985,-22.096255,12.880936,6.070526,0.019462,1
-14.563428,13.684556,11.273383,4.606879,-12.767692,1.23991,5.178796,-7.275541,-21.121189,21.850473,11.584948,-1.78989,-9.444724,12.87353,5.363169,0.524118,-6.851951,5.850512,3.137749,0.034844,-16.00402,19.058734,14.511094,9.042532,-11.604663,1.418,4.819735,-6.320256,-15.815892,16.862342,8.797474,-1.620603,-7.91532,12.144048,5.026819,0.520031,-6.600044,7.081307,3.178702,-0.096611,-6.415323,14.846641,8.600921,7.889199,-12.7035,3.890782,6.934614,-5.176901,-10.360718,6.700402,5.755775,-2.427998,-6.284279,6.831901,3.394025,-0.410267,-6.338118,5.564248,3.261585,-0.216131,-11.824412,18.098056,11.033098,6.074484,-8.191762,-0.469711,3.022584,-5.443494,-25.977407,11.419236,10.387445,-2.237281,-8.459624,11.328244,5.48679,1.27569,-7.069031,7.329547,2.783873,-0.067008,-97.615577,121.854451,81.832334,37.804158,-92.88478,7.581805,42.496007,-19.389571,-27.128164,7.424229,10.971892,-6.695569,-20.03478,17.474863,11.361081,-1.099279,-10.774382,22.236949,6.429301,0.303154,-100.438412,26.843703,52.730863,-27.797292,-56.337925,-6.101773,20.877653,-20.555892,-47.763618,10.244221,20.71839,-16.526931,-32.339086,26.482455,13.622188,-1.255714,-18.799588,22.960589,8.122387,-0.153783,1
-9.990584,56.991204,23.863443,22.683786,-6.828436,17.714071,8.911104,7.350864,-14.266255,14.935742,8.993443,-0.880239,-11.730169,11.512847,5.655382,-1.341853,-8.356332,7.352092,4.009941,-0.126764,7.168912,63.690453,20.123346,35.957692,-5.708793,25.335086,11.104669,9.092396,-12.352894,7.768019,7.457098,-0.650475,-7.445568,12.596919,5.564492,-0.105193,-10.364631,9.13755,4.649909,-0.038442,4.452478,44.675558,14.834138,28.694208,-4.652145,12.126038,7.14958,4.09504,-11.660939,4.755477,4.823301,-0.18649,-6.196968,14.237702,5.045269,0.592221,-7.090598,7.844759,3.116618,-0.011811,-2.357611,45.001754,17.88999,27.589107,-6.39572,15.812765,8.637266,1.642878,-11.303814,11.646055,6.991108,-2.784323,-14.800403,12.618874,5.750576,0.861148,-7.585496,7.606585,3.417208,-0.170851,-66.905144,-10.582765,22.980145,-48.190169,5.359776,50.305534,16.453499,23.610253,-55.498596,22.711093,23.264845,-1.162422,-14.534941,20.117746,10.178987,2.026474,-11.168592,10.863133,5.7399,0.291129,11.519795,48.173913,13.498132,29.87535,-2.75001,8.230021,4.437324,4.464221,-8.918227,8.395541,6.408063,-1.56662,-9.054968,6.869907,3.778269,-1.572054,-5.572426,6.361785,3.230304,-0.010994,1
